order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,discount_flag,freight_ratio,repeat_customer_flag,delivery_days,is_late,ship_speed_category,pk_composite
10267,76,FRANK,4,1,2024-01-10,2024-01-01,2024,1,1,Jan,2024-02-07,2024-01-18,On time,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Frankenversand,Peter Franken,089-0877310,München,Europe,80805,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Lakkalikööri,18.0,10–20,1,Beverages,14.4,15,0.15,15,183.6,10.83,194.43,1,0.05898692810457517,1,8.0,0,Slow,10267_76
10268,29,GROSR,8,3,2024-01-11,2024-01-01,2024,1,1,Jan,2024-02-08,2024-01-14,On time,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,GROSELLA-Restaurante,Manuel Pereira,(2) 283-2951,Caracas,South America,1081,Venezuela,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Thüringer Rostbratwurst,123.79,>50,6,Meat/Poultry,99.0,10,0.0,0,990.0,59.6,1049.6,0,0.0602020202020202,1,3.0,0,Medium,10268_29
10268,72,GROSR,8,3,2024-01-11,2024-01-01,2024,1,1,Jan,2024-02-08,2024-01-14,On time,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,GROSELLA-Restaurante,Manuel Pereira,(2) 283-2951,Caracas,South America,1081,Venezuela,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,27.8,4,0.0,0,111.2,6.69,117.89,0,0.06016187050359712,1,3.0,0,Medium,10268_72
10269,33,WHITC,5,1,2024-01-12,2024-01-01,2024,1,1,Jan,2024-01-26,2024-01-21,On time,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,White Clover Markets,Karl Jablonski,(206) 555-4112,Seattle,North America,98128,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Geitost,2.5,<10,4,Dairy Products,2.0,60,0.05,5,114.0,0.81,114.81,1,0.007105263157894737,1,9.0,0,Slow,10269_33
10269,72,WHITC,5,1,2024-01-12,2024-01-01,2024,1,1,Jan,2024-01-26,2024-01-21,On time,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,White Clover Markets,Karl Jablonski,(206) 555-4112,Seattle,North America,98128,USA,Steven Buchanan,Sales Manager,London,UK,Speedy Express,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,27.8,20,0.05,5,528.2,3.75,531.95,1,0.007099583491101855,1,9.0,0,Slow,10269_72
10270,36,WARTH,1,1,2024-01-13,2024-01-01,2024,1,1,Jan,2024-02-10,2024-01-14,On time,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Wartian Herkku,Pirkko Koskitalo,981-443655,Oulu,Europe,90110,Finland,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Inlagd Sill,19.0,10–20,8,Seafood,15.2,30,0.0,0,456.0,45.25,501.25,0,0.09923245614035088,1,1.0,0,Fast,10270_36
10270,43,WARTH,1,1,2024-01-13,2024-01-01,2024,1,1,Jan,2024-02-10,2024-01-14,On time,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Wartian Herkku,Pirkko Koskitalo,981-443655,Oulu,Europe,90110,Finland,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Ipoh Coffee,46.0,20–50,1,Beverages,36.8,25,0.0,0,920.0,91.29,1011.29,0,0.09922826086956522,1,1.0,0,Fast,10270_43
10271,33,SPLIR,6,2,2024-01-13,2024-01-01,2024,1,1,Jan,2024-02-10,2024-02-11,Late,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,Split Rail Beer & Ale,Art Braunschweiger,(307) 555-4680,Lander,North America,82520,USA,Michael Suyama,Sales Representative,London,UK,United Package,Geitost,2.5,<10,4,Dairy Products,2.0,24,0.0,0,48.0,4.54,52.54,0,0.09458333333333334,1,29.0,1,Slow,10271_33
10272,20,RATTC,6,2,2024-01-14,2024-01-01,2024,1,1,Jan,2024-02-11,2024-01-18,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Michael Suyama,Sales Representative,London,UK,United Package,Sir Rodney's Marmalade,81.0,>50,3,Confections,64.8,6,0.0,0,388.8,26.18,414.98,0,0.06733539094650205,1,4.0,0,Medium,10272_20
10272,31,RATTC,6,2,2024-01-14,2024-01-01,2024,1,1,Jan,2024-02-11,2024-01-18,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Michael Suyama,Sales Representative,London,UK,United Package,Gorgonzola Telino,12.5,10–20,4,Dairy Products,10.0,40,0.0,0,400.0,26.93,426.93,0,0.067325,1,4.0,0,Medium,10272_31
10272,72,RATTC,6,2,2024-01-14,2024-01-01,2024,1,1,Jan,2024-02-11,2024-01-18,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Michael Suyama,Sales Representative,London,UK,United Package,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,27.8,24,0.0,0,667.2,44.92,712.12,0,0.06732613908872902,1,4.0,0,Medium,10272_72
10273,10,QUICK,3,3,2024-01-17,2024-01-01,2024,1,1,Jan,2024-02-14,2024-01-24,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Ikura,31.0,20–50,8,Seafood,24.8,24,0.05,5,565.44,21.11,586.55,1,0.037333757781550646,1,7.0,0,Slow,10273_10
10273,31,QUICK,3,3,2024-01-17,2024-01-01,2024,1,1,Jan,2024-02-14,2024-01-24,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Gorgonzola Telino,12.5,10–20,4,Dairy Products,10.0,15,0.05,5,142.5,5.32,147.82,1,0.037333333333333336,1,7.0,0,Slow,10273_31
10273,33,QUICK,3,3,2024-01-17,2024-01-01,2024,1,1,Jan,2024-02-14,2024-01-24,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Geitost,2.5,<10,4,Dairy Products,2.0,20,0.0,0,40.0,1.49,41.49,0,0.03725,1,7.0,0,Slow,10273_33
10273,40,QUICK,3,3,2024-01-17,2024-01-01,2024,1,1,Jan,2024-02-14,2024-01-24,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Boston Crab Meat,18.4,10–20,8,Seafood,14.7,60,0.05,5,837.9,31.29,869.19,1,0.03734335839598998,1,7.0,0,Slow,10273_40
10273,76,QUICK,3,3,2024-01-17,2024-01-01,2024,1,1,Jan,2024-02-14,2024-01-24,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Lakkalikööri,18.0,10–20,1,Beverages,14.4,33,0.05,5,451.44,16.86,468.3,1,0.0373471557682084,1,7.0,0,Slow,10273_76
10274,71,VINET,6,1,2024-01-18,2024-01-01,2024,1,1,Jan,2024-02-15,2024-01-28,On time,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Unknown,51100,France,Vins et alcools Chevalier,Paul Henriot,26.47.15.10,Reims,Europe,51100,France,Michael Suyama,Sales Representative,London,UK,Speedy Express,Flotemysost,21.5,20–50,4,Dairy Products,17.2,20,0.0,0,344.0,3.84,347.84,0,0.011162790697674419,1,10.0,0,Slow,10274_71
10274,72,VINET,6,1,2024-01-18,2024-01-01,2024,1,1,Jan,2024-02-15,2024-01-28,On time,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Unknown,51100,France,Vins et alcools Chevalier,Paul Henriot,26.47.15.10,Reims,Europe,51100,France,Michael Suyama,Sales Representative,London,UK,Speedy Express,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,27.8,7,0.0,0,194.6,2.17,196.77,0,0.011151079136690648,1,10.0,0,Slow,10274_72
10275,24,MAGAA,1,1,2024-01-19,2024-01-01,2024,1,1,Jan,2024-02-16,2024-01-21,On time,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Magazzini Alimentari Riuniti,Giovanni Rovelli,035-640230,Bergamo,Europe,24100,Italy,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Guaraná Fantástica,4.5,<10,1,Beverages,3.6,12,0.05,5,41.04,3.79,44.83,1,0.09234892787524367,1,2.0,0,Fast,10275_24
10275,59,MAGAA,1,1,2024-01-19,2024-01-01,2024,1,1,Jan,2024-02-16,2024-01-21,On time,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Magazzini Alimentari Riuniti,Giovanni Rovelli,035-640230,Bergamo,Europe,24100,Italy,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Raclette Courdavault,55.0,>50,4,Dairy Products,44.0,6,0.05,5,250.8,23.14,273.94,1,0.09226475279106858,1,2.0,0,Fast,10275_59
10276,10,TORTU,8,3,2024-01-20,2024-01-01,2024,1,1,Jan,2024-02-03,2024-01-26,On time,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,México D.F.,North America,5033,Mexico,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Ikura,31.0,20–50,8,Seafood,24.8,15,0.0,0,372.0,12.26,384.26,0,0.03295698924731183,1,6.0,0,Slow,10276_10
10276,13,TORTU,8,3,2024-01-20,2024-01-01,2024,1,1,Jan,2024-02-03,2024-01-26,On time,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,México D.F.,North America,5033,Mexico,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Konbu,6.0,<10,8,Seafood,4.8,10,0.0,0,48.0,1.58,49.58,0,0.03291666666666667,1,6.0,0,Slow,10276_13
10277,28,MORGK,2,3,2024-01-21,2024-01-01,2024,1,1,Jan,2024-02-18,2024-01-25,On time,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,Morgenstern Gesundkost,Alexander Feuer,0342-023176,Leipzig,Europe,4179,Germany,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Rössle Sauerkraut,45.6,20–50,7,Produce,36.4,20,0.0,0,728.0,76.25,804.25,0,0.10473901098901099,1,4.0,0,Medium,10277_28
10277,62,MORGK,2,3,2024-01-21,2024-01-01,2024,1,1,Jan,2024-02-18,2024-01-25,On time,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,Morgenstern Gesundkost,Alexander Feuer,0342-023176,Leipzig,Europe,4179,Germany,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Tarte au sucre,49.3,20–50,3,Confections,39.4,12,0.0,0,472.8,49.52,522.32,0,0.10473773265651438,1,4.0,0,Medium,10277_62
10278,44,BERGS,8,2,2024-01-24,2024-01-01,2024,1,1,Jan,2024-02-21,2024-01-28,On time,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Gula Malacca,19.45,10–20,2,Condiments,15.5,16,0.0,0,248.0,15.44,263.44,0,0.06225806451612903,1,4.0,0,Medium,10278_44
10278,59,BERGS,8,2,2024-01-24,2024-01-01,2024,1,1,Jan,2024-02-21,2024-01-28,On time,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Raclette Courdavault,55.0,>50,4,Dairy Products,44.0,15,0.0,0,660.0,41.09,701.09,0,0.06225757575757576,1,4.0,0,Medium,10278_59
10278,63,BERGS,8,2,2024-01-24,2024-01-01,2024,1,1,Jan,2024-02-21,2024-01-28,On time,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Vegie-spread,43.9,20–50,2,Condiments,35.1,8,0.0,0,280.8,17.48,298.28,0,0.06225071225071225,1,4.0,0,Medium,10278_63
10278,73,BERGS,8,2,2024-01-24,2024-01-01,2024,1,1,Jan,2024-02-21,2024-01-28,On time,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Röd Kaviar,15.0,10–20,8,Seafood,12.0,25,0.0,0,300.0,18.68,318.68,0,0.062266666666666665,1,4.0,0,Medium,10278_73
10279,17,LEHMS,8,2,2024-01-25,2024-01-01,2024,1,1,Jan,2024-02-22,2024-01-28,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Alice Mutton,39.0,20–50,6,Meat/Poultry,31.2,15,0.25,25,351.0,25.83,376.83,1,0.07358974358974359,1,3.0,0,Medium,10279_17
10280,24,BERGS,2,1,2024-01-26,2024-01-01,2024,1,1,Jan,2024-02-23,2024-02-24,Late,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Guaraná Fantástica,4.5,<10,1,Beverages,3.6,12,0.0,0,43.2,0.63,43.83,0,0.014583333333333332,1,29.0,1,Slow,10280_24
10280,55,BERGS,2,1,2024-01-26,2024-01-01,2024,1,1,Jan,2024-02-23,2024-02-24,Late,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Pâté chinois,24.0,20–50,6,Meat/Poultry,19.2,20,0.0,0,384.0,5.62,389.62,0,0.014635416666666666,1,29.0,1,Slow,10280_55
10280,75,BERGS,2,1,2024-01-26,2024-01-01,2024,1,1,Jan,2024-02-23,2024-02-24,Late,Berglunds snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,Berglunds snabbköp,Christina Berglund,0921-12 34 65,Luleå,Europe,S-958 22,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Rhönbräu Klosterbier,7.75,<10,1,Beverages,6.2,30,0.0,0,186.0,2.72,188.72,0,0.014623655913978496,1,29.0,1,Slow,10280_75
10281,19,ROMEY,4,1,2024-01-26,2024-01-01,2024,1,1,Jan,2024-02-09,2024-02-02,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Teatime Chocolate Biscuits,9.2,<10,3,Confections,7.3,1,0.0,0,7.3,0.25,7.55,0,0.03424657534246575,1,7.0,0,Slow,10281_19
10281,24,ROMEY,4,1,2024-01-26,2024-01-01,2024,1,1,Jan,2024-02-09,2024-02-02,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Guaraná Fantástica,4.5,<10,1,Beverages,3.6,6,0.0,0,21.6,0.73,22.33,0,0.033796296296296297,1,7.0,0,Slow,10281_24
10281,35,ROMEY,4,1,2024-01-26,2024-01-01,2024,1,1,Jan,2024-02-09,2024-02-02,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Steeleye Stout,18.0,10–20,1,Beverages,14.4,4,0.0,0,57.6,1.96,59.56,0,0.034027777777777775,1,7.0,0,Slow,10281_35
10282,30,ROMEY,4,1,2024-01-27,2024-01-01,2024,1,1,Jan,2024-02-24,2024-02-02,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Nord-Ost Matjeshering,25.89,20–50,8,Seafood,20.7,6,0.0,0,124.2,10.14,134.34,0,0.08164251207729468,1,6.0,0,Slow,10282_30
10282,57,ROMEY,4,1,2024-01-27,2024-01-01,2024,1,1,Jan,2024-02-24,2024-02-02,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Ravioli Angelo,19.5,10–20,5,Grains/Cereals,15.6,2,0.0,0,31.2,2.55,33.75,0,0.08173076923076923,1,6.0,0,Slow,10282_57
10283,15,LILAS,3,3,2024-01-28,2024-01-01,2024,1,1,Jan,2024-02-25,2024-02-04,On time,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos González,(9) 331-6954,Barquisimeto,South America,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Genen Shouyu,13.0,10–20,2,Condiments,12.4,20,0.0,0,248.0,14.87,262.87,0,0.05995967741935484,1,7.0,0,Slow,10283_15
10283,19,LILAS,3,3,2024-01-28,2024-01-01,2024,1,1,Jan,2024-02-25,2024-02-04,On time,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos González,(9) 331-6954,Barquisimeto,South America,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Teatime Chocolate Biscuits,9.2,<10,3,Confections,7.3,18,0.0,0,131.4,7.88,139.28,0,0.059969558599695584,1,7.0,0,Slow,10283_19
10283,60,LILAS,3,3,2024-01-28,2024-01-01,2024,1,1,Jan,2024-02-25,2024-02-04,On time,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos González,(9) 331-6954,Barquisimeto,South America,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Camembert Pierrot,34.0,20–50,4,Dairy Products,27.2,35,0.0,0,952.0,57.07,1009.07,0,0.05994747899159664,1,7.0,0,Slow,10283_60
10283,72,LILAS,3,3,2024-01-28,2024-01-01,2024,1,1,Jan,2024-02-25,2024-02-04,On time,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos González,(9) 331-6954,Barquisimeto,South America,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Mozzarella di Giovanni,34.8,20–50,4,Dairy Products,27.8,3,0.0,0,83.4,5.0,88.4,0,0.05995203836930455,1,7.0,0,Slow,10283_72
10284,27,LEHMS,4,1,2024-01-31,2024-01-01,2024,1,1,Jan,2024-02-28,2024-02-08,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Schoggi Schokolade,43.9,20–50,3,Confections,35.1,15,0.25,25,394.87,25.83,420.7,1,0.06541393369969863,1,8.0,0,Slow,10284_27
10284,44,LEHMS,4,1,2024-01-31,2024-01-01,2024,1,1,Jan,2024-02-28,2024-02-08,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Gula Malacca,19.45,10–20,2,Condiments,15.5,21,0.0,0,325.5,21.29,346.79,0,0.06540706605222733,1,8.0,0,Slow,10284_44
10284,60,LEHMS,4,1,2024-01-31,2024-01-01,2024,1,1,Jan,2024-02-28,2024-02-08,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Camembert Pierrot,34.0,20–50,4,Dairy Products,27.2,20,0.25,25,408.0,26.69,434.69,1,0.06541666666666666,1,8.0,0,Slow,10284_60
10284,67,LEHMS,4,1,2024-01-31,2024-01-01,2024,1,1,Jan,2024-02-28,2024-02-08,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,Europe,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Laughing Lumberjack Lager,14.0,10–20,1,Beverages,11.2,5,0.25,25,42.0,2.75,44.75,1,0.06547619047619048,1,8.0,0,Slow,10284_67
10285,1,QUICK,1,2,2024-02-01,2024-02-01,2024,1,2,Feb,2024-02-29,2024-02-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Chai,18.0,10–20,1,Beverages,14.4,45,0.2,20,518.4,22.85,541.25,1,0.044077932098765434,1,6.0,0,Slow,10285_1
10285,40,QUICK,1,2,2024-02-01,2024-02-01,2024,1,2,Feb,2024-02-29,2024-02-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Boston Crab Meat,18.4,10–20,8,Seafood,14.7,40,0.2,20,470.4,20.73,491.13,1,0.04406887755102041,1,6.0,0,Slow,10285_40
10285,53,QUICK,1,2,2024-02-01,2024-02-01,2024,1,2,Feb,2024-02-29,2024-02-07,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Perth Pasties,32.8,20–50,6,Meat/Poultry,26.2,36,0.2,20,754.56,33.25,787.81,1,0.04406541560644615,1,6.0,0,Slow,10285_53
10286,35,QUICK,8,3,2024-02-02,2024-02-01,2024,1,2,Feb,2024-03-01,2024-02-11,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Steeleye Stout,18.0,10–20,1,Beverages,14.4,100,0.0,0,1440.0,109.45,1549.45,0,0.07600694444444445,1,9.0,0,Slow,10286_35
10286,62,QUICK,8,3,2024-02-02,2024-02-01,2024,1,2,Feb,2024-03-01,2024-02-11,On time,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,Europe,1307,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Tarte au sucre,49.3,20–50,3,Confections,39.4,40,0.0,0,1576.0,119.79,1695.79,0,0.07600888324873097,1,9.0,0,Slow,10286_62
10287,16,RICAR,8,3,2024-02-03,2024-02-01,2024,1,2,Feb,2024-03-02,2024-02-09,On time,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Ricardo Adocicados,Janete Limeira,(21) 555-3412,Rio de Janeiro,South America,02389-890,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Pavlova,17.45,10–20,3,Confections,13.9,40,0.15,15,472.6,7.36,479.96,1,0.015573423614049937,1,6.0,0,Slow,10287_16
10287,34,RICAR,8,3,2024-02-03,2024-02-01,2024,1,2,Feb,2024-03-02,2024-02-09,On time,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Ricardo Adocicados,Janete Limeira,(21) 555-3412,Rio de Janeiro,South America,02389-890,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Sasquatch Ale,14.0,10–20,1,Beverages,11.2,20,0.0,0,224.0,3.49,227.49,0,0.015580357142857144,1,6.0,0,Slow,10287_34
10287,46,RICAR,8,3,2024-02-03,2024-02-01,2024,1,2,Feb,2024-03-02,2024-02-09,On time,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Ricardo Adocicados,Janete Limeira,(21) 555-3412,Rio de Janeiro,South America,02389-890,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Spegesild,12.0,10–20,8,Seafood,9.6,15,0.15,15,122.4,1.91,124.31,1,0.015604575163398691,1,6.0,0,Slow,10287_46
