order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight
10272,20,RATTC,6,2,14-01-24,01-01-24,2024,1,1,Jan,11-02-24,18-01-24,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,NM,87110,USA,Michael Suyama,Sales Representative,London,UK,United Package,Sir Rodney's Marmalade,81,>50,3,Confections,64.8,6,0,0,388.8,26.18,414.98
10272,31,RATTC,6,2,14-01-24,01-01-24,2024,1,1,Jan,11-02-24,18-01-24,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,NM,87110,USA,Michael Suyama,Sales Representative,London,UK,United Package,Gorgonzola Telino,12.5,10â€“20,4,Dairy Products,10,40,0,0,400,26.93,426.93
10272,72,RATTC,6,2,14-01-24,01-01-24,2024,1,1,Jan,11-02-24,18-01-24,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,NM,87110,USA,Michael Suyama,Sales Representative,London,UK,United Package,Mozzarella di Giovanni,34.8,20â€“50,4,Dairy Products,27.8,24,0,0,667.2,44.92,712.12
10273,10,QUICK,3,3,17-01-24,01-01-24,2024,1,1,Jan,14-02-24,24-01-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Ikura,31,20â€“50,8,Seafood,24.8,24,0.05,5,565.44,21.11,586.55
10273,31,QUICK,3,3,17-01-24,01-01-24,2024,1,1,Jan,14-02-24,24-01-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Gorgonzola Telino,12.5,10â€“20,4,Dairy Products,10,15,0.05,5,142.5,5.32,147.82
10273,33,QUICK,3,3,17-01-24,01-01-24,2024,1,1,Jan,14-02-24,24-01-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Geitost,2.5,<10,4,Dairy Products,2,20,0,0,40,1.49,41.49
10273,40,QUICK,3,3,17-01-24,01-01-24,2024,1,1,Jan,14-02-24,24-01-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Boston Crab Meat,18.4,10â€“20,8,Seafood,14.7,60,0.05,5,837.9,31.29,869.19
10273,76,QUICK,3,3,17-01-24,01-01-24,2024,1,1,Jan,14-02-24,24-01-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,LakkalikÃ¶Ã¶ri,18,10â€“20,1,Beverages,14.4,33,0.05,5,451.44,16.86,468.3
10274,71,VINET,6,1,18-01-24,01-01-24,2024,1,1,Jan,15-02-24,28-01-24,On time,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Vins et alcools Chevalier,Paul Henriot,26.47.15.10,Reims,,51100,France,Michael Suyama,Sales Representative,London,UK,Speedy Express,Flotemysost,21.5,20â€“50,4,Dairy Products,17.2,20,0,0,344,3.84,347.84
10274,72,VINET,6,1,18-01-24,01-01-24,2024,1,1,Jan,15-02-24,28-01-24,On time,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Vins et alcools Chevalier,Paul Henriot,26.47.15.10,Reims,,51100,France,Michael Suyama,Sales Representative,London,UK,Speedy Express,Mozzarella di Giovanni,34.8,20â€“50,4,Dairy Products,27.8,7,0,0,194.6,2.17,196.77
10275,24,MAGAA,1,1,19-01-24,01-01-24,2024,1,1,Jan,16-02-24,21-01-24,On time,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Magazzini Alimentari Riuniti,Giovanni Rovelli,035-640230,Bergamo,,24100,Italy,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,GuaranÃ¡ FantÃ¡stica,4.5,<10,1,Beverages,3.6,12,0.05,5,41.04,3.79,44.83
10275,59,MAGAA,1,1,19-01-24,01-01-24,2024,1,1,Jan,16-02-24,21-01-24,On time,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Magazzini Alimentari Riuniti,Giovanni Rovelli,035-640230,Bergamo,,24100,Italy,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Raclette Courdavault,55,>50,4,Dairy Products,44,6,0.05,5,250.8,23.14,273.94
10276,10,TORTU,8,3,20-01-24,01-01-24,2024,1,1,Jan,03-02-24,26-01-24,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Ikura,31,20â€“50,8,Seafood,24.8,15,0,0,372,12.26,384.26
10276,13,TORTU,8,3,20-01-24,01-01-24,2024,1,1,Jan,03-02-24,26-01-24,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Konbu,6,<10,8,Seafood,4.8,10,0,0,48,1.58,49.58
10277,28,MORGK,2,3,21-01-24,01-01-24,2024,1,1,Jan,18-02-24,25-01-24,On time,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany,Morgenstern Gesundkost,Alexander Feuer,0342-023176,Leipzig,,4179,Germany,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,RÃ¶ssle Sauerkraut,45.6,20â€“50,7,Produce,36.4,20,0,0,728,76.25,804.25
10277,62,MORGK,2,3,21-01-24,01-01-24,2024,1,1,Jan,18-02-24,25-01-24,On time,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany,Morgenstern Gesundkost,Alexander Feuer,0342-023176,Leipzig,,4179,Germany,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Tarte au sucre,49.3,20â€“50,3,Confections,39.4,12,0,0,472.8,49.52,522.32
10278,44,BERGS,8,2,24-01-24,01-01-24,2024,1,1,Jan,21-02-24,28-01-24,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Gula Malacca,19.45,10â€“20,2,Condiments,15.5,16,0,0,248,15.44,263.44
10278,59,BERGS,8,2,24-01-24,01-01-24,2024,1,1,Jan,21-02-24,28-01-24,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Raclette Courdavault,55,>50,4,Dairy Products,44,15,0,0,660,41.09,701.09
10278,63,BERGS,8,2,24-01-24,01-01-24,2024,1,1,Jan,21-02-24,28-01-24,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Vegie-spread,43.9,20â€“50,2,Condiments,35.1,8,0,0,280.8,17.48,298.28
10278,73,BERGS,8,2,24-01-24,01-01-24,2024,1,1,Jan,21-02-24,28-01-24,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,RÃ¶d Kaviar,15,10â€“20,8,Seafood,12,25,0,0,300,18.68,318.68
10279,17,LEHMS,8,2,25-01-24,01-01-24,2024,1,1,Jan,22-02-24,28-01-24,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,,60528,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Alice Mutton,39,20â€“50,6,Meat/Poultry,31.2,15,0.25,25,351,25.83,376.83
10280,24,BERGS,2,1,26-01-24,01-01-24,2024,1,1,Jan,23-02-24,24-02-24,Late,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,GuaranÃ¡ FantÃ¡stica,4.5,<10,1,Beverages,3.6,12,0,0,43.2,0.63,43.83
10280,55,BERGS,2,1,26-01-24,01-01-24,2024,1,1,Jan,23-02-24,24-02-24,Late,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,PÃ¢tÃ© chinois,24,20â€“50,6,Meat/Poultry,19.2,20,0,0,384,5.62,389.62
10280,75,BERGS,2,1,26-01-24,01-01-24,2024,1,1,Jan,23-02-24,24-02-24,Late,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,RhÃ¶nbrÃ¤u Klosterbier,7.75,<10,1,Beverages,6.2,30,0,0,186,2.72,188.72
10281,19,ROMEY,4,1,26-01-24,01-01-24,2024,1,1,Jan,09-02-24,02-02-24,On time,Romero y tomillo,"Gran VÃ­a, 1",Madrid,,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Teatime Chocolate Biscuits,9.2,<10,3,Confections,7.3,1,0,0,7.3,0.25,7.55
10281,24,ROMEY,4,1,26-01-24,01-01-24,2024,1,1,Jan,09-02-24,02-02-24,On time,Romero y tomillo,"Gran VÃ­a, 1",Madrid,,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,GuaranÃ¡ FantÃ¡stica,4.5,<10,1,Beverages,3.6,6,0,0,21.6,0.73,22.33
10281,35,ROMEY,4,1,26-01-24,01-01-24,2024,1,1,Jan,09-02-24,02-02-24,On time,Romero y tomillo,"Gran VÃ­a, 1",Madrid,,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Steeleye Stout,18,10â€“20,1,Beverages,14.4,4,0,0,57.6,1.96,59.56
10282,30,ROMEY,4,1,27-01-24,01-01-24,2024,1,1,Jan,24-02-24,02-02-24,On time,Romero y tomillo,"Gran VÃ­a, 1",Madrid,,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Nord-Ost Matjeshering,25.89,20â€“50,8,Seafood,20.7,6,0,0,124.2,10.14,134.34
10282,57,ROMEY,4,1,27-01-24,01-01-24,2024,1,1,Jan,24-02-24,02-02-24,On time,Romero y tomillo,"Gran VÃ­a, 1",Madrid,,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,,28001,Spain,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Ravioli Angelo,19.5,10â€“20,5,Grains/Cereals,15.6,2,0,0,31.2,2.55,33.75
10283,15,LILAS,3,3,28-01-24,01-01-24,2024,1,1,Jan,25-02-24,04-02-24,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Genen Shouyu,13,10â€“20,2,Condiments,12.4,20,0,0,248,14.87,262.87
10283,19,LILAS,3,3,28-01-24,01-01-24,2024,1,1,Jan,25-02-24,04-02-24,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Teatime Chocolate Biscuits,9.2,<10,3,Confections,7.3,18,0,0,131.4,7.88,139.28
10283,60,LILAS,3,3,28-01-24,01-01-24,2024,1,1,Jan,25-02-24,04-02-24,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Camembert Pierrot,34,20â€“50,4,Dairy Products,27.2,35,0,0,952,57.07,1009.07
10283,72,LILAS,3,3,28-01-24,01-01-24,2024,1,1,Jan,25-02-24,04-02-24,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Mozzarella di Giovanni,34.8,20â€“50,4,Dairy Products,27.8,3,0,0,83.4,5,88.4
10284,27,LEHMS,4,1,31-01-24,01-01-24,2024,1,1,Jan,28-02-24,08-02-24,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Schoggi Schokolade,43.9,20â€“50,3,Confections,35.1,15,0.25,25,394.87,25.83,420.7
10284,44,LEHMS,4,1,31-01-24,01-01-24,2024,1,1,Jan,28-02-24,08-02-24,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Gula Malacca,19.45,10â€“20,2,Condiments,15.5,21,0,0,325.5,21.29,346.79
10284,60,LEHMS,4,1,31-01-24,01-01-24,2024,1,1,Jan,28-02-24,08-02-24,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Camembert Pierrot,34,20â€“50,4,Dairy Products,27.2,20,0.25,25,408,26.69,434.69
10284,67,LEHMS,4,1,31-01-24,01-01-24,2024,1,1,Jan,28-02-24,08-02-24,On time,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,Lehmanns Marktstand,Renate Messner,069-0245984,Frankfurt a.M.,,60528,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Laughing Lumberjack Lager,14,10â€“20,1,Beverages,11.2,5,0.25,25,42,2.75,44.75
10285,1,QUICK,1,2,01-02-24,01-02-24,2024,1,2,Feb,29-02-24,07-02-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Chai,18,10â€“20,1,Beverages,14.4,45,0.2,20,518.4,22.85,541.25
10285,40,QUICK,1,2,01-02-24,01-02-24,2024,1,2,Feb,29-02-24,07-02-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Boston Crab Meat,18.4,10â€“20,8,Seafood,14.7,40,0.2,20,470.4,20.73,491.13
10285,53,QUICK,1,2,01-02-24,01-02-24,2024,1,2,Feb,29-02-24,07-02-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Perth Pasties,32.8,20â€“50,6,Meat/Poultry,26.2,36,0.2,20,754.56,33.25,787.81
10286,35,QUICK,8,3,02-02-24,01-02-24,2024,1,2,Feb,01-03-24,11-02-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Steeleye Stout,18,10â€“20,1,Beverages,14.4,100,0,0,1440,109.45,1549.45
10286,62,QUICK,8,3,02-02-24,01-02-24,2024,1,2,Feb,01-03-24,11-02-24,On time,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,,1307,Germany,QUICK-Stop,Horst Kloss,0372-035188,Cunewalde,,1307,Germany,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Tarte au sucre,49.3,20â€“50,3,Confections,39.4,40,0,0,1576,119.79,1695.79
10287,16,RICAR,8,3,03-02-24,01-02-24,2024,1,2,Feb,02-03-24,09-02-24,On time,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Ricardo Adocicados,Janete Limeira,(21) 555-3412,Rio de Janeiro,RJ,02389-890,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Pavlova,17.45,10â€“20,3,Confections,13.9,40,0.15,15,472.6,7.36,479.96
10287,34,RICAR,8,3,03-02-24,01-02-24,2024,1,2,Feb,02-03-24,09-02-24,On time,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Ricardo Adocicados,Janete Limeira,(21) 555-3412,Rio de Janeiro,RJ,02389-890,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Sasquatch Ale,14,10â€“20,1,Beverages,11.2,20,0,0,224,3.49,227.49
10287,46,RICAR,8,3,03-02-24,01-02-24,2024,1,2,Feb,02-03-24,09-02-24,On time,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,Ricardo Adocicados,Janete Limeira,(21) 555-3412,Rio de Janeiro,RJ,02389-890,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Spegesild,12,10â€“20,8,Seafood,9.6,15,0.15,15,122.4,1.91,124.31
10288,54,REGGC,4,1,04-02-24,01-02-24,2024,1,2,Feb,03-03-24,15-02-24,On time,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Reggiani Caseifici,Maurizio Moroni,0522-556721,Reggio Emilia,,42100,Italy,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,TourtiÃ¨re,7.45,<10,6,Meat/Poultry,5.9,10,0.1,10,53.1,4.94,58.04
10288,68,REGGC,4,1,04-02-24,01-02-24,2024,1,2,Feb,03-03-24,15-02-24,On time,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Reggiani Caseifici,Maurizio Moroni,0522-556721,Reggio Emilia,,42100,Italy,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Scottish Longbreads,12.5,10â€“20,3,Confections,10,3,0.1,10,27,2.51,29.51
10289,3,BSBEV,7,3,07-02-24,01-02-24,2024,1,2,Feb,06-03-24,09-02-24,On time,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,B's Beverages,Victoria Ashworth,(171) 555-1212,London,,EC2 5NT,UK,Robert King,Sales Representative,London,UK,Federal Shipping,Aniseed Syrup,10,10â€“20,2,Condiments,8,30,0,0,240,11.4,251.4
10289,64,BSBEV,7,3,07-02-24,01-02-24,2024,1,2,Feb,06-03-24,09-02-24,On time,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,B's Beverages,Victoria Ashworth,(171) 555-1212,London,,EC2 5NT,UK,Robert King,Sales Representative,London,UK,Federal Shipping,Wimmers gute SemmelknÃ¶del,33.25,20â€“50,5,Grains/Cereals,26.6,9,0,0,239.4,11.37,250.77
10290,5,COMMI,8,1,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,15-02-24,On time,ComÃ©rcio Mineiro,"Av. dos LusÃ­adas, 23",Sao Paulo,SP,05432-043,Brazil,ComÃ©rcio Mineiro,Pedro Afonso,(11) 555-7647,Sao Paulo,SP,05432-043,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Chef Anton's Gumbo Mix,21.35,20â€“50,2,Condiments,17,20,0,0,340,12.49,352.49
10290,29,COMMI,8,1,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,15-02-24,On time,ComÃ©rcio Mineiro,"Av. dos LusÃ­adas, 23",Sao Paulo,SP,05432-043,Brazil,ComÃ©rcio Mineiro,Pedro Afonso,(11) 555-7647,Sao Paulo,SP,05432-043,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,ThÃ¼ringer Rostbratwurst,123.79,>50,6,Meat/Poultry,99,15,0,0,1485,54.57,1539.57
10290,49,COMMI,8,1,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,15-02-24,On time,ComÃ©rcio Mineiro,"Av. dos LusÃ­adas, 23",Sao Paulo,SP,05432-043,Brazil,ComÃ©rcio Mineiro,Pedro Afonso,(11) 555-7647,Sao Paulo,SP,05432-043,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Maxilaku,20,20â€“50,3,Confections,16,15,0,0,240,8.82,248.82
10290,77,COMMI,8,1,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,15-02-24,On time,ComÃ©rcio Mineiro,"Av. dos LusÃ­adas, 23",Sao Paulo,SP,05432-043,Brazil,ComÃ©rcio Mineiro,Pedro Afonso,(11) 555-7647,Sao Paulo,SP,05432-043,Brazil,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Original Frankfurter grÃ¼ne SoÃŸe,13,10â€“20,2,Condiments,10.4,10,0,0,104,3.82,107.82
10291,13,QUEDE,6,2,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,16-02-24,On time,Que DelÃ­cia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que DelÃ­cia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,RJ,02389-673,Brazil,Michael Suyama,Sales Representative,London,UK,United Package,Konbu,6,<10,8,Seafood,4.8,20,0.1,10,86.4,1.11,87.51
10291,44,QUEDE,6,2,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,16-02-24,On time,Que DelÃ­cia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que DelÃ­cia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,RJ,02389-673,Brazil,Michael Suyama,Sales Representative,London,UK,United Package,Gula Malacca,19.45,10â€“20,2,Condiments,15.5,24,0.1,10,334.8,4.31,339.11
10291,51,QUEDE,6,2,08-02-24,01-02-24,2024,1,2,Feb,07-03-24,16-02-24,On time,Que DelÃ­cia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Que DelÃ­cia,Bernardo Batista,(21) 555-4252,Rio de Janeiro,RJ,02389-673,Brazil,Michael Suyama,Sales Representative,London,UK,United Package,Manjimup Dried Apples,53,>50,7,Produce,42.4,2,0.1,10,76.32,0.98,77.3
10292,20,TRADH,1,2,09-02-24,01-02-24,2024,1,2,Feb,08-03-24,14-02-24,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Sir Rodney's Marmalade,81,>50,3,Confections,64.8,20,0,0,1296,1.35,1297.35
10293,18,TORTU,1,3,10-02-24,01-02-24,2024,1,2,Feb,09-03-24,23-02-24,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Carnarvon Tigers,62.5,>50,8,Seafood,50,12,0,0,600,14.97,614.97
10293,24,TORTU,1,3,10-02-24,01-02-24,2024,1,2,Feb,09-03-24,23-02-24,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,GuaranÃ¡ FantÃ¡stica,4.5,<10,1,Beverages,3.6,10,0,0,36,0.9,36.9
10293,63,TORTU,1,3,10-02-24,01-02-24,2024,1,2,Feb,09-03-24,23-02-24,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Vegie-spread,43.9,20â€“50,2,Condiments,35.1,5,0,0,175.5,4.38,179.88
10293,75,TORTU,1,3,10-02-24,01-02-24,2024,1,2,Feb,09-03-24,23-02-24,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,RhÃ¶nbrÃ¤u Klosterbier,7.75,<10,1,Beverages,6.2,6,0,0,37.2,0.93,38.13
